datetime,address,c,h,l,o,type,v,token,timestamp
2024-08-15 03:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.198077648487046e-06,6.235854475436516e-06,6.198077648487046e-06,6.235854475436516e-06,15m,1162181.271493,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 03:30:00
2024-08-15 03:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.17598442128101e-06,6.198077648487046e-06,6.17598442128101e-06,6.198077648487046e-06,15m,72832.125443,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 03:45:00
2024-08-15 04:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.15434749578196e-06,6.17598442128101e-06,6.15434749578196e-06,6.17598442128101e-06,15m,1483256.213434,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 04:00:00
2024-08-15 04:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.125610813758177e-06,6.15434749578196e-06,6.125610813758177e-06,6.15434749578196e-06,15m,112558.425478,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 04:15:00
2024-08-15 04:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.108248874744193e-06,6.125610813758177e-06,6.108248874744193e-06,6.125610813758177e-06,15m,967624.607584,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 04:30:00
2024-08-15 04:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.0598316048732705e-06,6.108248874744193e-06,6.0598316048732705e-06,6.108248874744193e-06,15m,4777053.559476,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 04:45:00
2024-08-15 05:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.651365529228263e-06,6.0598316048732705e-06,5.651365529228263e-06,6.0598316048732705e-06,15m,24733929.835006,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 05:00:00
2024-08-15 05:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.585697505184235e-06,5.651365529228263e-06,5.585697505184235e-06,5.651365529228263e-06,15m,462062.85118999996,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 05:15:00
2024-08-15 05:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.8625762403099715e-06,5.8625762403099715e-06,5.585697505184235e-06,5.585697505184235e-06,15m,17507018.747203,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 05:30:00
2024-08-15 05:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.189911871694776e-06,5.897110128000548e-06,5.189911871694776e-06,5.8625762403099715e-06,15m,46219266.397313,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 05:45:00
2024-08-15 06:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.189911871694776e-06,5.189911871694776e-06,5.189911871694776e-06,5.189911871694776e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 06:00:00
2024-08-15 06:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.113741244063423e-06,5.189911871694776e-06,5.113741244063423e-06,5.189911871694776e-06,15m,841764.661517,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 06:15:00
2024-08-15 06:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.026822989415196e-06,5.116983524440194e-06,5.026822989415196e-06,5.113741244063423e-06,15m,6470065.477034,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 06:30:00
2024-08-15 06:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.024396402551372e-06,5.026822989415196e-06,5.024396402551372e-06,5.026822989415196e-06,15m,293327.448674,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 06:45:00
2024-08-15 07:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,4.97463021628523e-06,5.024396402551372e-06,4.97463021628523e-06,5.024396402551372e-06,15m,8471022.173287,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 07:00:00
2024-08-15 07:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,4.9068017828656584e-06,4.97463021628523e-06,4.9068017828656584e-06,4.97463021628523e-06,15m,297341.274936,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 07:15:00
2024-08-15 07:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,4.887650791696765e-06,4.9068017828656584e-06,4.887650791696765e-06,4.9068017828656584e-06,15m,53612.550837,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 07:30:00
2024-08-15 07:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,4.916366323855504e-06,4.916366323855504e-06,4.887650791696765e-06,4.887650791696765e-06,15m,24171.402855,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 07:45:00
2024-08-15 08:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,4.843898601253824e-06,4.916366323855504e-06,4.843898601253824e-06,4.916366323855504e-06,15m,10507018.747203,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 08:00:00
2024-08-15 08:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.30761903987718e-06,6.3534434399256e-06,4.8374401626116106e-06,4.843898601253824e-06,15m,112264236.13482,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 08:15:00
2024-08-15 08:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.319996211168473e-06,6.354571095109724e-06,6.30761903987718e-06,6.30761903987718e-06,15m,528885.266798,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 08:30:00
2024-08-15 08:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.322957254731688e-06,6.322957254731688e-06,6.319996211168473e-06,6.319996211168473e-06,15m,262917.57992,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 08:45:00
2024-08-15 09:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.3249627003543065e-06,6.3249627003543065e-06,6.322957254731688e-06,6.322957254731688e-06,15m,101435.569441,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 09:00:00
2024-08-15 09:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.314157221913002e-06,6.37634669068094e-06,6.314157221913002e-06,6.3249627003543065e-06,15m,1595768.5461859999,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 09:15:00
2024-08-15 09:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.299115606935449e-06,6.314157221913002e-06,6.292128490558053e-06,6.314157221913002e-06,15m,117657.734018,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 09:30:00
2024-08-15 09:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.299115606935449e-06,6.299115606935449e-06,6.299115606935449e-06,6.299115606935449e-06,15m,24552.217673,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 09:45:00
2024-08-15 10:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.290614557966772e-06,6.299115606935449e-06,6.257120451088064e-06,6.299115606935449e-06,15m,2272504.16208,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 10:00:00
2024-08-15 10:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.174121387426498e-06,6.290614557966772e-06,6.174121387426498e-06,6.290614557966772e-06,15m,5141184.443325,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 10:15:00
2024-08-15 10:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.15597942531743e-06,6.174121387426498e-06,6.15597942531743e-06,6.174121387426498e-06,15m,1128726.165652,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 10:30:00
2024-08-15 10:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.15597942531743e-06,6.15597942531743e-06,6.15597942531743e-06,6.15597942531743e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 10:45:00
2024-08-15 11:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.138965286620433e-06,6.15597942531743e-06,6.138965286620433e-06,6.15597942531743e-06,15m,1738657.016074,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 11:00:00
2024-08-15 11:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.077306556518856e-06,6.138965286620433e-06,6.077306556518856e-06,6.138965286620433e-06,15m,3888533.669804,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 11:15:00
2024-08-15 11:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.098543139537301e-06,6.098543139537301e-06,6.077306556518856e-06,6.077306556518856e-06,15m,753000.127287,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 11:30:00
2024-08-15 11:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.098543139537301e-06,6.098543139537301e-06,6.098543139537301e-06,6.098543139537301e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 11:45:00
2024-08-15 12:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.067324873157552e-06,6.098543139537301e-06,6.067324873157552e-06,6.098543139537301e-06,15m,805212.039578,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 12:00:00
2024-08-15 12:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 12:15:00
2024-08-15 12:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 12:30:00
2024-08-15 12:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 12:45:00
2024-08-15 13:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 13:00:00
2024-08-15 13:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 13:15:00
2024-08-15 13:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,6.067324873157552e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 13:30:00
2024-08-15 13:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.128128813129892e-06,6.128128813129892e-06,6.067324873157552e-06,6.067324873157552e-06,15m,161136.225983,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 13:45:00
2024-08-15 14:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.128128813129892e-06,6.128128813129892e-06,6.128128813129892e-06,6.128128813129892e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 14:00:00
2024-08-15 14:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.124489071204266e-06,6.128128813129892e-06,6.124489071204266e-06,6.128128813129892e-06,15m,189172.846202,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 14:15:00
2024-08-15 14:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.124489071204266e-06,6.124489071204266e-06,6.124489071204266e-06,6.124489071204266e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 14:30:00
2024-08-15 14:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.135685987084506e-06,6.135685987084506e-06,6.124489071204266e-06,6.124489071204266e-06,15m,2430419.69877,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 14:45:00
2024-08-15 15:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.117520770158007e-06,6.63666582589665e-06,6.117520770158007e-06,6.135685987084506e-06,15m,54603633.421828,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 15:00:00
2024-08-15 15:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.124606810014464e-06,6.124606810014464e-06,6.117520770158007e-06,6.117520770158007e-06,15m,551406.824417,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 15:15:00
2024-08-15 15:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.98620518663199e-06,6.124606810014464e-06,5.98620518663199e-06,6.124606810014464e-06,15m,7122212.21743,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 15:30:00
2024-08-15 15:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.003923807498258e-06,6.003923807498258e-06,5.98620518663199e-06,5.98620518663199e-06,15m,530633.023222,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 15:45:00
2024-08-15 16:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.008709033418866e-06,6.008709033418866e-06,6.003923807498258e-06,6.003923807498258e-06,15m,124010.234429,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 16:00:00
2024-08-15 16:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.038796242695898e-06,6.038796242695898e-06,6.008709033418866e-06,6.008709033418866e-06,15m,624838.576748,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 16:15:00
2024-08-15 16:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,6.038796242695898e-06,6.038796242695898e-06,6.038796242695898e-06,6.038796242695898e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 16:30:00
2024-08-15 16:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.965600681178229e-06,6.038796242695898e-06,5.965600681178229e-06,6.038796242695898e-06,15m,196770.565242,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 16:45:00
2024-08-15 17:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.965600681178229e-06,5.965600681178229e-06,5.965600681178229e-06,5.965600681178229e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 17:00:00
2024-08-15 17:15:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.965600681178229e-06,5.965600681178229e-06,5.965600681178229e-06,5.965600681178229e-06,15m,0.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 17:15:00
2024-08-15 17:30:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.939876579596598e-06,5.965600681178229e-06,5.934136103339247e-06,5.965600681178229e-06,15m,179853.871882,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 17:30:00
2024-08-15 17:45:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.904623048334936e-06,5.939876579596598e-06,5.904623048334936e-06,5.939876579596598e-06,15m,3500000.0,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 17:45:00
2024-08-15 18:00:00,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,5.271217518406973e-06,5.904623048334936e-06,5.271217518406973e-06,5.904623048334936e-06,15m,50098711.315424,54Ah6XTV7n27SuFa2sqyz7DSoRmVmFTbB6wbuzqPpump,2024-08-15 18:00:00
